Database Key	Shape Family Key	imp_key	met_key	imp_displayName	met_displayName	imp_group	met_group	note	defaultOrder	imp_curr_W	met_curr_W	imp_curr_A	met_curr_A	imp_curr_d	met_curr_d	imp_curr_d_det	met_curr_d_det	imp_curr_Ht	met_curr_Ht	imp_curr_h	met_curr_h	imp_curr_OD	met_curr_OD	imp_curr_b_f	met_curr_b_f	imp_curr_b_fdet	met_curr_b_fdet	imp_curr_B	met_curr_B	imp_curr_b	met_curr_b	imp_curr_ID	met_curr_ID	imp_curr_t_w	met_curr_t_w	imp_curr_t_wdet	met_curr_t_wdet	imp_curr_t_wdet/2	met_curr_t_wdet/2	imp_curr_t_f	met_curr_t_f	imp_curr_t_fdet	met_curr_t_fdet	imp_curr_t	met_curr_t	imp_curr_t_nom	met_curr_t_nom	imp_curr_t_des	met_curr_t_des	imp_curr_k_des	met_curr_k_des	imp_curr_k_det	met_curr_k_det	imp_curr_k_1	met_curr_k_1	imp_curr_x	met_curr_x	imp_curr_y	met_curr_y	imp_curr_e_o	met_curr_e_o	imp_curr_x_p	met_curr_x_p	imp_curr_y_p	met_curr_y_p	imp_curr_b_f/2t_f	met_curr_b_f/2t_f	imp_curr_b/t	met_curr_b/t	imp_curr_b/t_des	met_curr_b/t_des	imp_curr_h/t_w	met_curr_h/t_w	imp_curr_h/t_des	met_curr_h/t_des	imp_curr_D/t	met_curr_D/t	imp_curr_I_x	met_curr_I_x	imp_curr_Z_x	met_curr_Z_x	imp_curr_S_x	met_curr_S_x	imp_curr_r_x	met_curr_r_x	imp_curr_I_y	met_curr_I_y	imp_curr_Z_y	met_curr_Z_y	imp_curr_S_y	met_curr_S_y	imp_curr_r_y	met_curr_r_y	imp_curr_I_z	met_curr_I_z	imp_curr_r_z	met_curr_r_z	imp_curr_S_z	met_curr_S_z	imp_curr_J	met_curr_J	imp_curr_C_w	met_curr_C_w	imp_curr_C	met_curr_C	imp_curr_W_no	met_curr_W_no	imp_curr_S_w1	met_curr_S_w1	imp_curr_S_w2	met_curr_S_w2	imp_curr_S_w3	met_curr_S_w3	imp_curr_Q_f	met_curr_Q_f	imp_curr_Q_w	met_curr_Q_w	imp_curr_r_o	met_curr_r_o	imp_curr_H	met_curr_H	imp_curr_tan(ALPHA)	met_curr_tanALPHA	imp_curr_Q_s	met_curr_Q_s	imp_curr_I_w	met_curr_I_w	imp_curr_z_A	met_curr_z_A	imp_curr_z_B	met_curr_z_B	imp_curr_z_C	met_curr_z_C	imp_curr_w_A	met_curr_w_A	imp_curr_w_B	met_curr_w_B	imp_curr_w_C	met_curr_w_C	imp_curr_S_wA	met_curr_S_wA	imp_curr_S_wB	met_curr_S_wB	imp_curr_S_wC	met_curr_S_wC	imp_curr_S_zA	met_curr_S_zA	imp_curr_S_zB	met_curr_S_zB	imp_curr_S_zC	met_curr_S_zC	imp_curr_r_ts	met_curr_r_ts	imp_curr_h_o	met_curr_h_o	imp_curr_P_A	met_curr_P_A	imp_curr_P_B	met_curr_P_B
AISC_LRFD_14	L	L3-1/2X2-1/2X5/16	L89X64X7.9	L3-1/2X2-1/2X5/16	L89X64X7.9	L3-1/2X2-1/2	L89X64		505	6.10	9.00	1.79	1150	2.50	63.5															3.50	88.9													0.313	7.94					0.688	17.5	0.6875	17.5			0.632	16.1	1.13	28.7			0.256	6.50	0.636	16.2			11.2	11.2									2.20	916000.000	1.67	27400.0	0.925	15200.0	1.11	28.2	0.937	390000.000	0.900	14700.0	0.501	8210.00	0.723	18.4	0.518	216000	0.538	13.7	0.419	6870	0.0611	25400.0	0.0426	11400000															1.71	43.4			0.500	0.500	1.00	1.00	2.62	1090000	1.71	43.4	0.729	18.5	2.33	59.2	1.24	31.5	1.07	27.2	0.633	16.1	1.54	25200	3.60	59000.0	1.12	18400	0.419	6870	0.484	7930	0.815	13400								
AISC_LRFD_14	L	L3-1/2X2-1/2X1/4	L89X64X6.4	L3-1/2X2-1/2X1/4	L89X64X6.4	L3-1/2X2-1/2	L89X64		506	4.90	7.30	1.45	935	2.50	63.5															3.50	88.9													0.250	6.35					0.625	15.9	0.625	15.9			0.607	15.4	1.10	27.9			0.207	5.26	0.600	15.2			14.0	14.0									1.81	753000.000	1.36	22300.0	0.753	12300.0	1.12	28.4	0.775	323000.000	0.728	11900.0	0.410	6720.00	0.731	18.6	0.426	177000	0.541	13.7	0.340	5570	0.0322	13400.0	0.0225	6040000															1.72	43.7			0.504	0.504	0.965	0.970	2.16	899000	1.72	43.7	0.71	18.0	2.36	59.9	1.25	31.8	1.04	26.4	0.647	16.4	1.25	20500	3.05	50000.0	0.915	15000.0	0.340	5570	0.411	6740	0.655	10700								
AISC_LRFD_14	L	L3X3X1/2	L76X76X12.7	L3X3X1/2	L76X76X12.7	L3X3	L76X76		507	9.40	14.0	2.76	1780	3.00	76.2															3.00	76.2													0.500	12.7					0.875	22.2	0.875	22.2			0.929	23.6	0.929	23.6			0.460	11.7	0.460	11.7			6.00	6.00									2.20	916000.000	1.91	31300.0	1.06	17400.0	0.895	22.7	2.20	916000.000	1.91	31300.0	1.06	17400.0	0.895	22.7	0.922	384000	0.580	14.7	0.703	11500	0.230	95700.0	0.144	38700000															1.59	40.4	0.630	0.630	1.00	1.00	1.00	1.00	3.48	1450000	1.94	49.3	0.00	0.00	1.94	49.3	0.984	25.0	1.31	33.3	0.984	25.0	1.79	29300			1.79	29300	0.936	15300	0.702	11500	0.937	15400								
AISC_LRFD_14	L	L3X3X7/16	L76X76X11.1	L3X3X7/16	L76X76X11.1	L3X3	L76X76		508	8.30	12.4	2.43	1570	3.00	76.2															3.00	76.2													0.438	11.1					0.813	20.7	0.8125	20.6			0.907	23.0	0.907	23.0			0.405	10.3	0.405	10.3			6.85	6.85									1.98	824000.000	1.70	27900.0	0.946	15500.0	0.903	22.9	1.98	824000.000	1.70	27900.0	0.946	15500.0	0.903	22.9	0.817	340000.000	0.580	14.7	0.639	10500	0.157	65300.0	0.100	26900000															1.60	40.6	0.630	0.630	1.00	1.00	1.00	1.00	3.14	1310000	1.97	50.0	0.00	0.00	1.97	50.0	0.993	25.2	1.28	32.5	0.993	25.2	1.60	26200			1.60	26200	0.822	13500	0.637	10400	0.823	13500								
AISC_LRFD_14	L	L3X3X3/8	L76X76X9.5	L3X3X3/8	L76X76X9.5	L3X3	L76X76		509	7.20	10.7	2.11	1360	3.00	76.2															3.00	76.2													0.375	9.53					0.750	19.1	0.75	19.1			0.884	22.5	0.884	22.5			0.352	8.94	0.352	8.94			8.00	8.00									1.75	728000.000	1.48	24300.0	0.825	13500.0	0.910	23.1	1.75	728000.000	1.48	24300.0	0.825	13500.0	0.910	23.1	0.716	298000	0.581	14.8	0.570	9340	0.101	42000.0	0.0652	17500000															1.62	41.1	0.630	0.630	1.00	1.00	1.00	1.00	2.79	1160000	1.99	50.5	0.00	0.00	1.99	50.5	1.00	25.4	1.25	31.8	1.00	25.4	1.40	22900			1.40	22900	0.713	11700	0.573	9390	0.714	11700								
AISC_LRFD_14	L	L3X3X5/16	L76X76X7.9	L3X3X5/16	L76X76X7.9	L3X3	L76X76		510	6.10	9.10	1.78	1150	3.00	76.2															3.00	76.2													0.313	7.94					0.688	17.5	0.6875	17.5			0.860	21.8	0.860	21.8			0.297	7.54	0.297	7.54			9.58	9.58									1.50	624000.000	1.26	20600.0	0.699	11500.0	0.918	23.3	1.50	624000.000	1.26	20600.0	0.699	11500.0	0.918	23.3	0.606	252000	0.583	14.8	0.496	8130	0.0597	24800.0	0.0390	10500000															1.64	41.7	0.630	0.630	1.00	1.00	1.00	1.00	2.40	999000	2.01	51.1	0.00	0.00	2.01	51.1	1.02	25.9	1.22	31.0	1.02	25.9	1.19	19500			1.19	19500	0.596	9770	0.498	8160	0.597	9780								
AISC_LRFD_14	L	L3X3X1/4	L76X76X6.4	L3X3X1/4	L76X76X6.4	L3X3	L76X76		511	4.90	7.30	1.44	929	3.00	76.2															3.00	76.2													0.250	6.35					0.625	15.9	0.625	15.9			0.836	21.2	0.836	21.2			0.240	6.10	0.240	6.10			12.0	12.0									1.23	512000.000	1.02	16700.0	0.569	9320.00	0.926	23.5	1.23	512000.000	1.02	16700.0	0.569	9320.00	0.926	23.5	0.490	204000	0.585	14.9	0.415	6800.00	0.0313	13000.0	0.0206	5530000															1.65	41.9	0.630	0.630	1.00	1.00	1.00	1.00	1.97	820000.000	2.03	51.6	0.00	0.00	2.03	51.6	1.03	26.2	1.18	30.0	1.03	26.2	0.969	15900			0.969	15900	0.477	7820	0.414	6780	0.477	7820								
AISC_LRFD_14	L	L3X3X3/16	L76X76X4.8	L3X3X3/16	L76X76X4.8	L3X3	L76X76		512	3.71	5.50	1.09	703	3.00	76.2															3.00	76.2													0.188	4.76					0.563	14.3	0.5625	14.3			0.812	20.6	0.812	20.6			0.182	4.62	0.182	4.62			16.0	16.0									0.948	395000.000	0.774	12700.0	0.433	7100.00	0.933	23.7	0.948	395000.000	0.774	12700.0	0.433	7100.00	0.933	23.7	0.373	155000	0.586	14.9	0.326	5340	0.0136	5660.00	0.00899	2410000															1.67	42.4	0.630	0.630	1.00	1.00	0.912	0.910	1.52	633000	2.05	52.1	0.00	0.00	2.05	52.1	1.04	26.4	1.15	29.2	1.04	26.4	0.740	12100			0.74	12100	0.359	5880	0.325	5330	0.359	5880								
AISC_LRFD_14	L	L3X2-1/2X1/2	L76X64X12.7	L3X2-1/2X1/2	L76X64X12.7	L3X2-1/2	L76X64		513	8.50	12.6	2.50	1610	2.50	63.5															3.00	76.2													0.500	12.7					0.875	22.2	0.875	22.2			0.746	18.9	0.995	25.3			0.417	10.6	0.500	12.7			6.00	6.00									2.07	862000.000	1.86	30500.0	1.03	16900.0	0.910	23.1	1.29	537000.000	1.34	22000.0	0.736	12100.0	0.718	18.2	0.665	277000	0.516	13.1	0.568	9310	0.213	88700.0	0.112	30100000															1.46	37.1			0.666	0.666	1.00	1.00	2.69	1120000	1.59	40.4	0.414	10.5	1.94	49.3	1.05	26.7	1.17	29.7	0.700	17.8	1.69	27700	6.50	107000	1.38	22600	0.636	10400	0.567	9290	0.951	15600.0								
AISC_LRFD_14	L	L3X2-1/2X7/16	L76X64X11.1	L3X2-1/2X7/16	L76X64X11.1	L3X2-1/2	L76X64		514	7.60	11.3	2.22	1430	2.50	63.5															3.00	76.2													0.438	11.1					0.813	20.7	0.8125	20.6			0.724	18.4	0.972	24.7			0.370	9.40	0.463	11.8			6.85	6.85									1.87	778000.000	1.66	27200.0	0.921	15100.0	0.917	23.3	1.17	487000.000	1.19	19500.0	0.656	10700.0	0.724	18.4	0.594	247000	0.516	13.1	0.517	8470	0.146	60800.0	0.0777	20900000															1.48	37.6			0.671	0.671	1.00	1.00	2.45	1020000	1.62	41.1	0.403	10.2	1.97	50.0	1.05	26.7	1.14	29.0	0.712	18.1	1.52	24900	6.07	99500	1.25	20500	0.563	9230	0.520	8520	0.836	13700								
AISC_LRFD_14	L	L3X2-1/2X3/8	L76X64X9.5	L3X2-1/2X3/8	L76X64X9.5	L3X2-1/2	L76X64		515	6.60	9.80	1.93	1250	2.50	63.5															3.00	76.2													0.375	9.53					0.750	19.1	0.75	19.1			0.701	17.8	0.949	24.1			0.322	8.18	0.427	10.8			8.00	8.00									1.65	687000.000	1.45	23800.0	0.803	13200.0	0.924	23.5	1.03	429000.000	1.03	16900.0	0.573	9390.00	0.731	18.6	0.514	214000	0.517	13.1	0.463	7590	0.0943	39300.0	0.0507	13600000															1.49	37.8			0.675	0.675	1.00	1.00	2.17	903000	1.64	41.7	0.395	10.0	1.99	50.5	1.07	27.2	1.11	28.2	0.720	18.3	1.32	21600	5.51	90300	1.09	17900	0.483	7910	0.462	7570	0.712	11700								
AISC_LRFD_14	L	L3X2-1/2X5/16	L76X64X7.9	L3X2-1/2X5/16	L76X64X7.9	L3X2-1/2	L76X64		516	5.60	8.30	1.63	1050	2.50	63.5															3.00	76.2													0.313	7.94					0.688	17.5	0.6875	17.5			0.677	17.2	0.925	23.5			0.272	6.91	0.392	9.96			9.58	9.58									1.41	587000.000	1.23	20200.0	0.681	11200.0	0.932	23.7	0.888	370000.000	0.873	14300.0	0.487	7980.00	0.739	18.8	0.435	181000	0.518	13.2	0.404	6620	0.0560	23300.0	0.0304	8160000															1.51	38.4			0.679	0.679	1.00	1.00	1.86	774000	1.66	42.2	0.383	9.73	2.01	51.1	1.07	27.2	1.08	27.4	0.739	18.8	1.12	18400	4.82	79000.0	0.926	15200	0.404	6620	0.403	6600.00	0.593	9720								
AISC_LRFD_14	L	L3X2-1/2X1/4	L76X64X6.4	L3X2-1/2X1/4	L76X64X6.4	L3X2-1/2	L76X64		517	4.50	6.70	1.32	852	2.50	63.5															3.00	76.2													0.250	6.35					0.625	15.9	0.625	15.9			0.653	16.6	0.900	22.9			0.220	5.59	0.360	9.14			12.0	12.0									1.16	483000.000	1.00	16400.0	0.555	9090.00	0.940	23.9	0.734	306000.000	0.707	11600.0	0.397	6510.00	0.746	18.9	0.355	148000	0.520	13.2	0.327	5360	0.0296	12300.0	0.0161	4320000															1.52	38.6			0.683	0.683	1.00	1.00	1.54	641000	1.68	42.7	0.373	9.47	2.03	51.6	1.08	27.4	1.05	26.7	0.753	19.1	0.916	15000.0	4.11	67400	0.758	12400	0.326	5340	0.339	5560	0.475	7780								
AISC_LRFD_14	L	L3X2-1/2X3/16	L76X64X4.8	L3X2-1/2X3/16	L76X64X4.8	L3X2-1/2	L76X64		518	3.39	5.10	1.00	645	2.50	63.5															3.00	76.2													0.188	4.76					0.563	14.3	0.5625	14.3			0.627	15.9	0.874	22.2			0.167	4.24	0.333	8.46			16.0	16.0									0.899	374000.000	0.761	12500.0	0.423	6930.00	0.947	24.1	0.568	236000.000	0.536	8780.00	0.303	4970.00	0.753	19.1	0.271	113000	0.521	13.2	0.247	4050	0.0130	5410.00	0.00705	1890000															1.54	39.1			0.687	0.687	0.912	0.910	1.20	499000	1.70	43.2	0.365	9.27	2.05	52.1	1.10	27.9	1.01	25.7	0.765	19.4	0.704	11500	3.29	53900	0.584	9570	0.246	4030	0.268	4390	0.354	5800.00								
AISC_LRFD_14	L	L3X2X1/2	L76X51X12.7	L3X2X1/2	L76X51X12.7	L3X2	L76X51		519	7.70	11.5	2.26	1460	2.00	50.8															3.00	76.2													0.500	12.7					0.813	20.7	0.8125	20.6			0.580	14.7	1.08	27.4			0.377	9.58	0.740	18.8			6.00	6.00									1.92	799000.000	1.78	29200.0	1.00	16400.0	0.922	23.4	0.667	278000.000	0.887	14500.0	0.470	7700.00	0.543	13.8	0.409	170000.000	0.425	10.8	0.411	6740	0.192	79900.0	0.0908	24400000															1.39	35.3			0.413	0.413	1.00	1.00	2.18	907000	1.31	33.3	0.776	19.7	1.90	48.3	0.995	25.3	0.949	24.1	0.429	10.9	1.66	27200	2.81	46000.0	1.15	18800	0.411	6740	0.431	7060	0.954	15600								
AISC_LRFD_14	L	L3X2X3/8	L76X51X9.5	L3X2X3/8	L76X51X9.5	L3X2	L76X51		520	5.90	8.80	1.75	1130	2.00	50.8															3.00	76.2													0.375	9.53					0.688	17.5	0.6875	17.5			0.535	13.6	1.03	26.2			0.292	7.42	0.667	16.9			8.00	8.00									1.54	641000.000	1.39	22800.0	0.779	12800.0	0.937	23.8	0.539	224000.000	0.679	11100.0	0.368	6030.00	0.555	14.1	0.319	133000	0.426	10.8	0.313	5130	0.0855	35600.0	0.0413	11100000															1.42	36.1			0.426	0.426	1.00	1.00	1.76	733000	1.35	34.3	0.739	18.8	1.95	49.5	1.02	25.9	0.895	22.7	0.450	11.4	1.30	21300	2.39	39200	0.903	14800	0.314	5150	0.356	5830	0.704	11500								
AISC_LRFD_14	L	L3X2X5/16	L76X51X7.9	L3X2X5/16	L76X51X7.9	L3X2	L76X51		521	5.00	7.40	1.48	955	2.00	50.8															3.00	76.2													0.313	7.94					0.625	15.9	0.625	15.9			0.511	13.0	1.01	25.7			0.247	6.27	0.632	16.1			9.58	9.58									1.32	549000.000	1.19	19500.0	0.662	10800.0	0.945	24.0	0.467	194000.000	0.572	9370.00	0.314	5150.00	0.562	14.3	0.271	113000	0.428	10.9	0.264	4330	0.0510	21200.0	0.0248	6660000															1.43	36.3			0.432	0.432	1.00	1.00	1.52	633000	1.37	34.8	0.724	18.4	1.97	50.0	1.03	26.2	0.870	22.1	0.465	11.8	1.11	18200	2.10	34400	0.773	12700	0.264	4330	0.312	5110	0.584	9570								
AISC_LRFD_14	L	L3X2X1/4	L76X51X6.4	L3X2X1/4	L76X51X6.4	L3X2	L76X51		522	4.10	6.10	1.20	774	2.00	50.8															3.00	76.2													0.250	6.35					0.563	14.3	0.5625	14.3			0.487	12.4	0.980	24.9			0.200	5.08	0.600	15.2			12.0	12.0									1.09	454000.000	0.969	15900.0	0.541	8870.00	0.953	24.2	0.390	162000.000	0.463	7590.00	0.258	4230.00	0.569	14.5	0.223	92800	0.431	10.9	0.214	3510	0.0270	11200.0	0.0132	3540000															1.45	36.8			0.437	0.437	1.00	1.00	1.26	524000	1.39	35.3	0.702	17.8	2.00	50.8	1.04	26.4	0.840	21.3	0.480	12.2	0.907	14900	1.79	29300	0.631	10300	0.214	3510	0.266	4360	0.467	7650								
AISC_LRFD_14	L	L3X2X3/16	L76X51X4.8	L3X2X3/16	L76X51X4.8	L3X2	L76X51		523	3.07	4.60	0.917	592	2.00	50.8															3.00	76.2													0.188	4.76					0.500	12.7	0.5	12.7			0.462	11.7	0.952	24.2			0.153	3.89	0.555	14.1			16.0	16.0									0.847	353000.000	0.743	12200.0	0.414	6780.00	0.961	24.4	0.305	127000.000	0.351	5750.00	0.198	3240.00	0.577	14.7	0.173	72000.0000	0.435	11.0	0.163	2670	0.0119	4950.00	0.00576	1550000															1.46	37.1			0.442	0.442	0.912	0.910	0.979	407000	1.41	35.8	0.683	17.3	2.02	51.3	1.06	26.9	0.808	20.5	0.493	12.5	0.696	11400	1.43	23400	0.484	7930	0.163	2670	0.214	3510	0.352	5770								
AISC_LRFD_14	L	L2-1/2X2-1/2X1/2	L64X64X12.7	L2-1/2X2-1/2X1/2	L64X64X12.7	L2-1/2X2-1/2	L64X64		524	7.70	11.4	2.26	1460	2.50	63.5															2.50	63.5													0.500	12.7					0.750	19.1	0.75	19.1			0.803	20.4	0.803	20.4			0.452	11.5	0.452	11.5			5.00	5.00									1.22	508000.000	1.29	21100.0	0.716	11700.0	0.735	18.7	1.22	508000.000	1.29	21100.0	0.716	11700.0	0.735	18.7	0.526	219000	0.481	12.2	0.459	7520	0.188	78300.0	0.0791	21200000															1.30	33.0	0.640	0.640	1.00	1.00	1.00	1.00	1.92	799000	1.59	40.4	0.00	0.00	1.59	40.4	0.809	20.5	1.14	29.0	0.809	20.5	1.21	19800			1.21	19800	0.650	10700	0.463	7590	0.651	10700								
AISC_LRFD_14	L	L2-1/2X2-1/2X3/8	L64X64X9.5	L2-1/2X2-1/2X3/8	L64X64X9.5	L2-1/2X2-1/2	L64X64		525	5.90	8.70	1.73	1120	2.50	63.5															2.50	63.5													0.375	9.53					0.625	15.9	0.625	15.9			0.758	19.3	0.758	19.3			0.346	8.79	0.346	8.79			6.67	6.67									0.972	405000.000	1.01	16600.0	0.558	9140.00	0.749	19.0	0.972	405000.000	1.01	16600.0	0.558	9140.00	0.749	19.0	0.400	166000	0.481	12.2	0.373	6110	0.0833	34700.0	0.0362	9720000															1.33	33.8	0.630	0.630	1.00	1.00	1.00	1.00	1.54	641000	1.64	41.7	0.00	0.00	1.64	41.7	0.828	21.0	1.07	27.2	0.828	21.0	0.942	15400			0.942	15400	0.482	7900.00	0.373	6110	0.483	7910								
AISC_LRFD_14	L	L2-1/2X2-1/2X5/16	L64X64X7.9	L2-1/2X2-1/2X5/16	L64X64X7.9	L2-1/2X2-1/2	L64X64		526	5.00	7.40	1.46	942	2.50	63.5															2.50	63.5													0.313	7.94					0.563	14.3	0.5625	14.3			0.735	18.7	0.735	18.7			0.292	7.42	0.292	7.42			7.99	7.99									0.837	348000.000	0.853	14000.0	0.474	7770.00	0.756	19.2	0.837	348000.000	0.853	14000.0	0.474	7770.00	0.756	19.2	0.338	141000	0.481	12.2	0.326	5340	0.0495	20600.0	0.0218	5850000															1.35	34.3	0.630	0.630	1.00	1.00	1.00	1.00	1.34	558000	1.66	42.2	0.00	0.00	1.66	42.2	0.839	21.3	1.04	26.4	0.839	21.3	0.809	13300			0.808	13200	0.403	6600.00	0.325	5330	0.403	6600.00								
AISC_LRFD_14	L	L2-1/2X2-1/2X1/4	L64X64X6.4	L2-1/2X2-1/2X1/4	L64X64X6.4	L2-1/2X2-1/2	L64X64		527	4.10	6.10	1.19	768	2.50	63.5															2.50	63.5													0.250	6.35					0.500	12.7	0.5	12.7			0.711	18.1	0.711	18.1			0.238	6.05	0.238	6.05			10.0	10.0									0.692	288000.000	0.695	11400.0	0.387	6340.00	0.764	19.4	0.692	288000.000	0.695	11400.0	0.387	6340.00	0.764	19.4	0.276	115000	0.482	12.2	0.274	4490	0.0261	10900.0	0.0116	3120000															1.36	34.5	0.630	0.630	1.00	1.00	1.00	1.00	1.11	462000	1.68	42.7	0.00	0.00	1.68	42.7	0.851	21.6	1.01	25.7	0.851	21.6	0.661	10800			0.661	10800	0.324	5310	0.274	4490	0.325	5330								
AISC_LRFD_14	L	L2-1/2X2-1/2X3/16	L64X64X4.8	L2-1/2X2-1/2X3/16	L64X64X4.8	L2-1/2X2-1/2	L64X64		528	3.07	4.60	0.901	581	2.50	63.5															2.50	63.5													0.188	4.76					0.438	11.1	0.4375	11.1			0.687	17.4	0.687	17.4			0.180	4.57	0.180	4.57			13.3	13.3									0.535	223000.000	0.529	8670.00	0.295	4830.00	0.771	19.6	0.535	223000.000	0.529	8670.00	0.295	4830.00	0.771	19.6	0.209	87000.0000	0.482	12.2	0.216	3540	0.0114	4750.00	0.00510	1370000															1.38	35.1	0.630	0.630	1.00	1.00	0.983	0.980	0.860	358000	1.70	43.2	0.00	0.00	1.70	43.2	0.863	21.9	0.972	24.7	0.863	21.9	0.506	8290			0.505	8280	0.242	3970	0.215	3520	0.242	3970								
AISC_LRFD_14	L	L2-1/2X2X3/8	L64X51X9.5	L2-1/2X2X3/8	L64X51X9.5	L2-1/2X2	L64X51		529	5.30	7.90	1.55	1000	2.00	50.8															2.50	63.5													0.375	9.53					0.625	15.9	0.625	15.9			0.578	14.7	0.826	21.0			0.310	7.87	0.433	11.0			6.67	6.67									0.914	380000.000	0.982	16100.0	0.546	8950.00	0.766	19.5	0.513	214000.000	0.657	10800.0	0.361	5920.00	0.574	14.6	0.273	114000	0.419	10.6	0.295	4830	0.0746	31100.0	0.0268	7200000															1.22	31.0			0.612	0.612	1.00	1.00	1.15	479000	1.29	32.8	0.403	10.2	1.63	41.4	0.880	22.4	0.924	23.5	0.541	13.7	0.894	14700	2.85	46700	0.705	11600	0.310	5080	0.295	4830	0.505	8280								
AISC_LRFD_14	L	L2-1/2X2X5/16	L64X51X7.9	L2-1/2X2X5/16	L64X51X7.9	L2-1/2X2	L64X51		530	4.50	6.70	1.32	852	2.00	50.8															2.50	63.5													0.313	7.94					0.563	14.3	0.5625	14.3			0.555	14.1	0.803	20.4			0.264	6.71	0.388	9.86			7.99	7.99									0.790	329000.000	0.839	13700.0	0.465	7620.00	0.774	19.7	0.446	186000.000	0.557	9130.00	0.309	5060.00	0.581	14.8	0.233	97000.0000	0.420	10.7	0.260	4260	0.0444	18500.0	0.0162	4350000															1.23	31.2			0.618	0.618	1.00	1.00	1.00	416000	1.31	33.3	0.391	9.93	1.65	41.9	0.889	22.6	0.894	22.7	0.554	14.1	0.763	12500	2.56	42000.0	0.605	9910	0.262	4290	0.260	4260	0.421	6900.00								
AISC_LRFD_14	L	L2-1/2X2X1/4	L64X51X6.4	L2-1/2X2X1/4	L64X51X6.4	L2-1/2X2	L64X51		531	3.62	5.40	1.07	690	2.00	50.8															2.50	63.5													0.250	6.35					0.500	12.7	0.5	12.7			0.532	13.5	0.779	19.8			0.214	5.44	0.360	9.14			10.0	10.0									0.656	273000.000	0.688	11300.0	0.381	6240.00	0.782	19.9	0.372	155000.000	0.454	7440.00	0.253	4150.00	0.589	15.0	0.192	79900	0.423	10.7	0.213	3490	0.0235	9780.00	0.00868	2330000															1.25	31.8			0.624	0.624	1.00	1.00	0.837	348000	1.33	33.8	0.380	9.65	1.68	42.7	0.900	22.9	0.864	21.9	0.565	14.4	0.628	10300	2.21	36200	0.500	8190	0.214	3510	0.222	3640	0.339	5560								
AISC_LRFD_14	L	L2-1/2X2X3/16	L64X51X4.8	L2-1/2X2X3/16	L64X51X4.8	L2-1/2X2	L64X51		532	2.75	4.20	0.818	528	2.00	50.8															2.50	63.5													0.188	4.76					0.438	11.1	0.4375	11.1			0.508	12.9	0.754	19.2			0.164	4.17	0.319	8.10			13.3	13.3									0.511	213000.000	0.529	8670.00	0.293	4800.00	0.790	20.1	0.292	122000.000	0.347	5690.00	0.195	3200.00	0.597	15.2	0.148	61600	0.426	10.8	0.163	2670	0.0103	4290.00	0.00382	1030000															1.26	32.0			0.628	0.628	0.983	0.980	0.654	272000	1.35	34.3	0.367	9.32	1.70	43.2	0.911	23.1	0.832	21.1	0.580	14.7	0.484	7930	1.78	29200	0.385	6310	0.162	2650	0.178	2920	0.256	4200.00								
AISC_LRFD_14	L	L2-1/2X1-1/2X1/4	L64X38X6.4	L2-1/2X1-1/2X1/4	L64X38X6.4	L2-1/2X1-1/2	L64X38		533	3.19	4.80	0.947	611	1.50	38.1															2.50	63.5													0.250	6.35					0.500	12.7	0.5	12.7			0.372	9.45	0.866	22.0			0.189	4.80	0.606	15.4			10.0	10.0									0.594	247000.000	0.644	10600.0	0.364	5960.00	0.792	20.1	0.160	66600.0000	0.261	4280.00	0.142	2330.00	0.411	10.4	0.0977	40700	0.321	8.15	0.119	1950	0.0209	8700.00	0.00694	1860000															1.19	30.2			0.354	0.354	1.00	1.00	0.656	273000	1.08	27.4	0.692	17.6	1.62	41.1	0.816	20.7	0.640	16.3	0.313	7.95	0.610	10000.0	0.947	15500	0.404	6620	0.120	1970	0.153	2510	0.313	5130								
AISC_LRFD_14	L	L2-1/2X1-1/2X3/16	L64X38X4.8	L2-1/2X1-1/2X3/16	L64X38X4.8	L2-1/2X1-1/2	L64X38		534	2.44	3.60	0.724	467	1.50	38.1															2.50	63.5													0.188	4.76					0.438	11.1	0.4375	11.1			0.347	8.81	0.839	21.3			0.145	3.68	0.569	14.5			13.3	13.3									0.464	193000.000	0.497	8140.00	0.280	4590.00	0.801	20.3	0.126	52400.0000	0.198	3240.00	0.110	1800.00	0.418	10.6	0.0754	31400	0.324	8.23	0.0914	1500.00	0.00921	3830.00	0.00306	822000															1.20	30.5			0.360	0.360	0.983	0.980	0.514	214000	1.09	27.7	0.671	17.0	1.65	41.9	0.832	21.1	0.611	15.5	0.326	8.28	0.471	7720	0.765	12500	0.312	5110	0.0906	1480	0.123	2020	0.232	3800.00								
AISC_LRFD_14	L	L2X2X3/8	L51X51X9.5	L2X2X3/8	L51X51X9.5	L2X2	L51X51		535	4.70	7.00	1.37	884	2.00	50.8															2.00	50.8													0.375	9.53					0.625	15.9	0.625	15.9			0.632	16.1	0.632	16.1			0.343	8.71	0.343	8.71			5.33	5.33									0.476	198000.000	0.629	10300.0	0.348	5700.00	0.591	15.0	0.476	198000.000	0.629	10300.0	0.348	5700.00	0.591	15.0	0.203	84500	0.386	9.80	0.227	3720	0.0658	27400.0	0.0174	4670000															1.05	26.7	0.640	0.640	1.00	1.00	1.00	1.00	0.749	312000	1.28	32.5	0.00	0.00	1.28	32.5	0.653	16.6	0.894	22.7	0.653	16.6	0.585	9590			0.584	9570	0.311	5100.00	0.227	3720	0.311	5100.00								
